solve_details,config,objective,solve_status,gap,nodes,time_mean,time_std,time_var,config_str,folder
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.5382671356, 'dettime': 285.5382671356, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.297}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",57,integer optimal solution,0,3,0.2953666667,0.004578816,2.09656e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 834.4627943039, 'dettime': 834.4627943039, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 6168, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 181, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.734}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",84,integer optimal solution,0,181,0.7417666667,0.0118565969,0.00014057890000000002,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",17,integer optimal solution,0,0,0.0115,0.006946222,4.825e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 176.0192079544, 'dettime': 176.0192079544, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1432, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 35, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.17200000000000001}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",29,integer optimal solution,0,35,0.1676666667,0.0069681817,4.85556e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 44.4368247986, 'dettime': 44.4368247986, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 393, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",42,integer optimal solution,0,0,0.051533333300000005,0.0071541752000000005,5.11822e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",9,integer optimal solution,0,0,0.0020666667000000002,0.005272149,2.7795600000000002e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.7248544693, 'dettime': 285.7248544693, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.297}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",57,integer optimal solution,0,3,0.2963666667,0.0064264212,4.12989e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 834.4993581772, 'dettime': 834.4993581772, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 6168, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 181, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.766}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",84,integer optimal solution,0,181,0.7419,0.0111664677,0.00012469,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",17,integer optimal solution,0,0,0.010400000000000001,0.0073647811,5.424e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 179.309135437, 'dettime': 179.309135437, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1349, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 32, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.156}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 2}",29,integer optimal solution,0,32,0.1729666667,0.0069449422,4.82322e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 44.4368247986, 'dettime': 44.4368247986, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 393, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.063}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 2}",42,integer optimal solution,0,0,0.051033333300000004,0.0069257170000000005,4.79656e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 2}",9,integer optimal solution,0,0,0.0010333333,0.0038685340000000003,1.4965600000000001e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.7248544693, 'dettime': 285.7248544693, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.297}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 2}",57,integer optimal solution,0,3,0.2938,0.0062417946,3.896e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 802.9786949158, 'dettime': 802.9786949158, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 5461, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 131, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.735}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 2}",84,integer optimal solution,0,131,0.7256,0.0138361844,0.00019144,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 2}",17,integer optimal solution,0,0,0.011466666700000001,0.0069269201,4.79822e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 175.8389368057, 'dettime': 175.8389368057, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1432, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 35, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.156}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 0}",29,integer optimal solution,0,35,0.16663333330000002,0.009361208400000001,8.76322e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 44.4368247986, 'dettime': 44.4368247986, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 393, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.063}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 0}",42,integer optimal solution,0,0,0.0536333333,0.0077995014000000005,6.0832200000000003e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 0}",9,integer optimal solution,0,0,0.0021333333,0.0054389541,2.95822e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.5382671356, 'dettime': 285.5382671356, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.297}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 0}",57,integer optimal solution,0,3,0.2979,0.006881618000000001,4.73567e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 834.4627943039, 'dettime': 834.4627943039, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 6168, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 181, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.75}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 0}",84,integer optimal solution,0,181,0.7406,0.0110953444,0.0001231067,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 0}",17,integer optimal solution,0,0,0.0099,0.007542546000000001,5.689e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 176.0192079544, 'dettime': 176.0192079544, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1432, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 35, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.17200000000000001}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",29,integer optimal solution,0,35,0.1687666667,0.0062272698,3.87789e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 44.4368247986, 'dettime': 44.4368247986, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 393, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",42,integer optimal solution,0,0,0.0525666667,0.0075351768000000005,5.67789e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",9,integer optimal solution,0,0,0.004200000000000001,0.0069685006,4.856e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.7248544693, 'dettime': 285.7248544693, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.297}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",57,integer optimal solution,0,3,0.2958333333,0.0056396414,3.18056e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 834.4993581772, 'dettime': 834.4993581772, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 6168, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 181, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.735}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",84,integer optimal solution,0,181,0.7374333333,0.0094751722,8.97789e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",17,integer optimal solution,0,0,0.011433333300000001,0.0069074034000000005,4.77122e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 179.309135437, 'dettime': 179.309135437, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1349, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 32, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.17200000000000001}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",29,integer optimal solution,0,32,0.1723333333,0.0076652173,5.8755600000000004e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 44.4368247986, 'dettime': 44.4368247986, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 393, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",42,integer optimal solution,0,0,0.0541,0.0078712557,6.19567e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",9,integer optimal solution,0,0,0.0037,0.006708949200000001,4.501e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.7248544693, 'dettime': 285.7248544693, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.296}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",57,integer optimal solution,0,3,0.2974,0.0062854329,3.95067e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",200
